"agg","independent_var","dependent_var","pearson_r","p_value","n"
"agg4","veg_height_cm","B1_glcm_contrast",0.199972639427358,0.605951605642642,9
"agg4","veg_height_cm","B1_glcm_dissimilarity",-0.0464027156265205,0.905638620435612,9
"agg4","veg_height_cm","B1_glcm_entropy",-0.0787559055822301,0.840386748086611,9
"agg4","veg_height_cm","B1_glcm_homogeneity",-0.0991607552867415,0.799639320563359,9
"agg4","veg_height_cm","B2_CV",-0.404401719455034,0.280336569088373,9
"agg4","veg_height_cm","B2_RaoQ_w3",-0.0402291571248455,0.918156281429711,9
"agg4","veg_height_cm","B2_RaoQ_w5",0.13337319541611,0.732289861111098,9
"agg4","veg_height_cm","B2_RaoQ_w7",-0.0989290267971715,0.800099901530764,9
"agg4","veg_height_cm","B2_RaoQ_w9",-0.0427339794945337,0.913075428652572,9
"agg4","veg_height_cm","B2_glcm_ASM",0.539258294126406,0.134056681353556,9
"agg4","veg_height_cm","B2_glcm_contrast",0.107661287371074,0.782781687288704,9
"agg4","veg_height_cm","B2_glcm_dissimilarity",-0.24271627781346,0.529177723296356,9
"agg4","veg_height_cm","B2_glcm_entropy",0.48706099639597,0.183588090304757,9
"agg4","veg_height_cm","B2_glcm_homogeneity",-0.151105902402397,0.697966806726434,9
"agg4","veg_height_cm","B3_CV",-0.397804681405551,0.289004838287936,9
"agg4","veg_height_cm","B3_RaoQ_w3",-0.0522093394667966,0.893881308831004,9
"agg4","veg_height_cm","B3_RaoQ_w5",-0.0407882094147659,0.917022055953514,9
"agg4","veg_height_cm","B3_RaoQ_w7",-0.00547630501692838,0.988844041837882,9
"agg4","veg_height_cm","B3_RaoQ_w9",-0.0474131092477111,0.903591567983594,9
"agg4","veg_height_cm","B3_glcm_ASM",0.585093316284207,0.0979232641992145,9
"agg4","veg_height_cm","B3_glcm_contrast",0.250126648354142,0.516270008505952,9
"agg4","veg_height_cm","B3_glcm_dissimilarity",0.650055784264352,0.0580442605952377,9
"agg4","veg_height_cm","B3_glcm_entropy",0.573421260909138,0.106481036389258,9
"agg4","veg_height_cm","B3_glcm_homogeneity",0.536973569745664,0.136036699624166,9
"agg4","veg_height_cm","B4_CV",-0.408535229144422,0.274975112509719,9
"agg4","veg_height_cm","B4_RaoQ_w3",-0.205744598616411,0.5953657623177,9
"agg4","veg_height_cm","B4_RaoQ_w5",-0.19348353940657,0.617928831750845,9
"agg4","veg_height_cm","B4_RaoQ_w7",-0.194040662077763,0.61689741685792,9
"agg4","veg_height_cm","B4_RaoQ_w9",0.0285270614089451,0.941924544507125,9
"agg4","veg_height_cm","B4_glcm_ASM",0.289697828525191,0.449564105526782,9
"agg4","veg_height_cm","B4_glcm_contrast",0.281347969486828,0.463316380083708,9
"agg4","veg_height_cm","B4_glcm_dissimilarity",0.438002627023801,0.238332228560551,9
"agg4","veg_height_cm","B4_glcm_entropy",0.327605588746056,0.389451943282537,9
"agg4","veg_height_cm","B4_glcm_homogeneity",0.305743740373133,0.423645950103289,9
"agg4","veg_height_cm","SSD",0.138380169218937,0.722554086491311,9
